customer_id,signup_month,transaction_date,corridor,amount,fee_revenue
CUST00268,2024-01-01,2024-07-08,Nigeria,246.53,9.15
CUST00268,2024-01-01,2024-07-25,Nigeria,166.26,6.49
CUST00268,2024-01-01,2024-09-15,Nigeria,205.52,7.74
CUST00268,2024-01-01,2024-11-07,Nigeria,173.85,6.49
CUST00268,2024-01-01,2025-05-04,Nigeria,115.71,4.59
CUST00269,2024-09-01,2024-09-12,Nigeria,149.24,5.63
CUST00269,2024-09-01,2024-10-19,Nigeria,110.3,4.26
CUST00269,2024-09-01,2024-10-25,Nigeria,124.2,5.05
CUST00269,2024-09-01,2024-12-07,Nigeria,155.66,5.79
CUST00269,2024-09-01,2025-01-01,Nigeria,198.56,7.62
CUST00269,2024-09-01,2025-01-01,Nigeria,146.14,6.29
CUST00269,2024-09-01,2025-01-02,Nigeria,230.46,8.96
CUST00269,2024-09-01,2025-03-23,Nigeria,79.23,2.89
CUST00269,2024-09-01,2025-04-05,Nigeria,185.75,7.5
CUST00269,2024-09-01,2025-04-07,Nigeria,179.13,6.7
CUST00269,2024-09-01,2025-04-11,Nigeria,247.79,9.53
CUST00269,2024-09-01,2025-04-18,Nigeria,176.15,6.95
CUST00270,2024-04-01,2024-04-08,India,342.81,6.01
CUST00270,2024-04-01,2024-06-02,India,340.9,6.23
CUST00270,2024-04-01,2024-06-10,India,384.12,6.13
CUST00270,2024-04-01,2024-08-17,India,244.31,4.32
CUST00270,2024-04-01,2024-08-25,India,299.87,5.6
CUST00270,2024-04-01,2024-10-19,India,116.43,2.06
CUST00270,2024-04-01,2025-02-04,India,272.84,5.12
CUST00270,2024-04-01,2025-02-21,India,213.22,3.44
CUST00270,2024-04-01,2025-03-05,India,439.02,7.31
CUST00270,2024-04-01,2025-03-21,India,277.14,4.6
CUST00271,2024-03-01,2024-03-20,Nigeria,244.77,9.79
CUST00271,2024-03-01,2024-04-19,Nigeria,198.05,8.24
CUST00271,2024-03-01,2024-04-23,Nigeria,221.51,8.34
CUST00271,2024-03-01,2024-06-14,Nigeria,152.0,5.84
CUST00271,2024-03-01,2024-09-07,Nigeria,120.17,4.81
CUST00271,2024-03-01,2024-11-14,Nigeria,229.61,8.55
CUST00271,2024-03-01,2024-11-25,Nigeria,201.51,7.53
CUST00271,2024-03-01,2024-12-12,Nigeria,238.28,8.97
CUST00271,2024-03-01,2024-12-15,Nigeria,188.11,6.79
CUST00271,2024-03-01,2025-02-04,Nigeria,284.26,10.26
CUST00271,2024-03-01,2025-02-05,Nigeria,61.32,2.66
CUST00271,2024-03-01,2025-06-03,Nigeria,192.2,7.92
CUST00271,2024-03-01,2025-06-08,Nigeria,179.55,7.61
CUST00272,2024-06-01,2024-06-20,Nigeria,247.62,10.09
CUST00272,2024-06-01,2024-07-05,Nigeria,211.69,9.25
CUST00272,2024-06-01,2024-07-13,Nigeria,278.95,10.53
CUST00272,2024-06-01,2024-07-17,Nigeria,230.22,9.59
CUST00272,2024-06-01,2024-08-02,Nigeria,188.74,7.56
CUST00272,2024-06-01,2024-08-09,Nigeria,231.65,8.96
CUST00272,2024-06-01,2024-09-01,Nigeria,105.6,4.18
CUST00272,2024-06-01,2025-01-03,Nigeria,59.84,2.58
CUST00272,2024-06-01,2025-06-08,Nigeria,126.84,5.5
CUST00272,2024-06-01,2025-06-09,Nigeria,112.24,4.14
CUST00272,2024-06-01,2025-06-20,Nigeria,183.56,7.79
CUST00272,2024-06-01,2025-06-25,Nigeria,203.43,8.84
CUST00273,2024-10-01,2024-10-25,Nigeria,147.11,5.96
CUST00273,2024-10-01,2024-10-27,Nigeria,259.82,10.18
CUST00273,2024-10-01,2025-02-13,Nigeria,293.27,10.85
CUST00273,2024-10-01,2025-03-02,Nigeria,182.65,7.99
CUST00273,2024-10-01,2025-03-16,Nigeria,117.73,4.93
CUST00273,2024-10-01,2025-03-22,Nigeria,135.57,5.31
CUST00273,2024-10-01,2025-04-04,Nigeria,180.05,7.67
CUST00273,2024-10-01,2025-04-13,Nigeria,265.62,10.6
CUST00273,2024-10-01,2025-04-25,Nigeria,268.6,10.55
CUST00273,2024-10-01,2025-05-09,Nigeria,219.92,8.73
CUST00273,2024-10-01,2025-05-27,Nigeria,207.84,9.07
CUST00273,2024-10-01,2025-06-22,Nigeria,171.13,6.38
CUST00273,2024-10-01,2025-06-24,Nigeria,220.32,8.28
CUST00274,2024-07-01,2024-07-23,India,379.79,6.8
CUST00274,2024-07-01,2024-08-08,India,446.4,7.24
CUST00274,2024-07-01,2024-08-26,India,20.0,0.34
CUST00274,2024-07-01,2024-10-07,India,476.28,8.38
CUST00274,2024-07-01,2024-10-20,India,479.33,8.64
CUST00274,2024-07-01,2024-10-23,India,633.45,11.67
CUST00274,2024-07-01,2024-10-24,India,277.96,5.08
CUST00274,2024-07-01,2024-11-05,India,323.97,5.83
CUST00274,2024-07-01,2024-11-13,India,332.14,5.6
CUST00274,2024-07-01,2024-12-08,India,475.49,8.6
CUST00274,2024-07-01,2025-03-12,India,374.39,6.92
CUST00274,2024-07-01,2025-03-12,India,371.9,6.22
CUST00274,2024-07-01,2025-04-04,India,375.18,6.51
CUST00274,2024-07-01,2025-05-11,India,87.05,1.65
CUST00274,2024-07-01,2025-06-21,India,326.67,6.23
CUST00275,2024-02-01,2024-02-16,India,410.59,7.1
CUST00275,2024-02-01,2024-03-08,India,332.57,5.35
CUST00275,2024-02-01,2024-03-27,India,259.06,4.36
CUST00275,2024-02-01,2024-04-13,India,481.44,8.46
CUST00275,2024-02-01,2024-05-14,India,481.33,8.4
CUST00275,2024-02-01,2024-06-03,India,455.83,8.53
CUST00275,2024-02-01,2024-06-22,India,313.55,5.72
CUST00275,2024-02-01,2024-08-04,India,445.62,8.52
CUST00275,2024-02-01,2024-09-11,India,552.16,9.87
CUST00275,2024-02-01,2024-09-17,India,519.55,8.58
CUST00275,2024-02-01,2025-03-03,India,362.34,5.84
CUST00275,2024-02-01,2025-03-20,India,414.71,6.57
CUST00276,2024-10-01,2024-10-07,Nigeria,189.92,7.23
CUST00276,2024-10-01,2024-11-21,Nigeria,57.52,2.42
CUST00276,2024-10-01,2024-11-25,Nigeria,206.7,8.92
CUST00276,2024-10-01,2024-12-02,Nigeria,192.67,7.76
CUST00276,2024-10-01,2025-01-04,Nigeria,88.96,3.65
CUST00276,2024-10-01,2025-01-06,Nigeria,181.15,7.75
CUST00276,2024-10-01,2025-01-11,Nigeria,154.91,6.61
CUST00276,2024-10-01,2025-01-18,Nigeria,180.01,7.76
CUST00276,2024-10-01,2025-01-27,Nigeria,227.26,8.31
CUST00276,2024-10-01,2025-02-06,Nigeria,155.49,6.25
CUST00276,2024-10-01,2025-02-18,Nigeria,136.23,5.75
CUST00276,2024-10-01,2025-02-23,Nigeria,216.89,8.95
CUST00276,2024-10-01,2025-02-24,Nigeria,153.72,5.61
CUST00276,2024-10-01,2025-02-25,Nigeria,115.85,4.87
CUST00276,2024-10-01,2025-03-22,Nigeria,84.38,3.22
CUST00276,2024-10-01,2025-05-17,Nigeria,198.57,8.39
CUST00277,2024-08-01,2024-08-24,India,514.57,8.92
CUST00277,2024-08-01,2024-11-27,India,417.77,6.79
CUST00277,2024-08-01,2025-02-08,India,476.71,7.72
CUST00277,2024-08-01,2025-02-14,India,430.71,6.91
CUST00277,2024-08-01,2025-02-18,India,381.28,7.11
CUST00277,2024-08-01,2025-02-24,India,418.34,7.66
CUST00277,2024-08-01,2025-04-04,India,309.86,5.12
CUST00277,2024-08-01,2025-04-11,India,490.92,8.46
CUST00277,2024-08-01,2025-05-20,India,335.33,6.34
CUST00278,2024-09-01,2024-09-01,Nigeria,253.16,10.59
CUST00278,2024-09-01,2024-09-03,Nigeria,125.05,5.17
CUST00278,2024-09-01,2024-09-13,Nigeria,183.67,7.62
CUST00278,2024-09-01,2024-09-16,Nigeria,189.96,7.82
CUST00278,2024-09-01,2024-09-18,Nigeria,239.79,10.09
CUST00278,2024-09-01,2024-12-07,Nigeria,80.9,3.29
CUST00278,2024-09-01,2024-12-19,Nigeria,180.99,6.88
CUST00278,2024-09-01,2025-03-19,Nigeria,148.73,6.01
CUST00278,2024-09-01,2025-03-23,Nigeria,258.91,9.51
CUST00278,2024-09-01,2025-06-07,Nigeria,119.25,4.68
CUST00278,2024-09-01,2025-06-14,Nigeria,109.61,4.62
CUST00279,2024-03-01,2024-03-22,Nigeria,144.27,5.3
CUST00279,2024-03-01,2024-04-01,Nigeria,268.32,10.59
CUST00279,2024-03-01,2024-04-07,Nigeria,113.06,4.81
CUST00279,2024-03-01,2024-05-07,Nigeria,326.16,14.35
CUST00279,2024-03-01,2024-05-10,Nigeria,165.32,6.28
CUST00279,2024-03-01,2024-05-26,Nigeria,256.97,10.85
CUST00279,2024-03-01,2024-06-13,Nigeria,99.9,3.94
CUST00279,2024-03-01,2024-06-14,Nigeria,179.14,6.55
CUST00279,2024-03-01,2024-08-10,Nigeria,189.96,7.99
CUST00279,2024-03-01,2024-09-07,Nigeria,179.77,7.77
CUST00279,2024-03-01,2024-09-13,Nigeria,292.08,11.03
CUST00279,2024-03-01,2025-02-06,Nigeria,197.24,7.19
CUST00280,2024-09-01,2024-09-07,India,329.03,6.16
CUST00280,2024-09-01,2024-09-20,India,375.45,6.09
CUST00280,2024-09-01,2025-02-23,India,524.08,8.4
CUST00280,2024-09-01,2025-05-04,India,394.11,7.11
CUST00280,2024-09-01,2025-05-11,India,363.5,6.2
CUST00280,2024-09-01,2025-05-13,India,373.25,5.99
CUST00280,2024-09-01,2025-06-08,India,251.99,4.68
CUST00280,2024-09-01,2025-06-08,India,490.98,7.97
CUST00280,2024-09-01,2025-06-16,India,517.7,9.76
CUST00280,2024-09-01,2025-06-24,India,558.79,8.97
CUST00280,2024-09-01,2025-06-27,India,414.13,7.62
CUST00281,2024-01-01,2024-01-02,India,328.04,5.31
CUST00281,2024-01-01,2024-01-16,India,205.78,3.89
CUST00281,2024-01-01,2024-02-04,India,265.37,4.18
CUST00281,2024-01-01,2024-02-26,India,416.62,7.94
CUST00281,2024-01-01,2024-03-20,India,446.84,8.48
CUST00281,2024-01-01,2024-03-24,India,589.28,10.74
CUST00281,2024-01-01,2024-05-14,India,274.41,5.0
CUST00281,2024-01-01,2024-07-07,India,491.62,9.32
CUST00281,2024-01-01,2024-07-12,India,412.18,7.22
CUST00281,2024-01-01,2024-08-04,India,296.64,4.79
CUST00281,2024-01-01,2024-08-07,India,505.15,8.12
CUST00281,2024-01-01,2024-08-16,India,518.81,8.95
CUST00281,2024-01-01,2025-03-11,India,450.75,8.36
CUST00281,2024-01-01,2025-03-18,India,325.95,5.33
CUST00281,2024-01-01,2025-03-18,India,304.47,5.1
CUST00281,2024-01-01,2025-04-12,India,262.27,4.98
CUST00281,2024-01-01,2025-04-22,India,471.07,8.25
CUST00281,2024-01-01,2025-05-07,India,365.54,6.56
CUST00281,2024-01-01,2025-05-27,India,315.83,5.89
CUST00282,2024-01-01,2024-01-04,India,557.75,9.08
CUST00282,2024-01-01,2024-01-05,India,495.67,9.36
CUST00282,2024-01-01,2024-01-14,India,443.75,8.29
CUST00282,2024-01-01,2024-02-19,India,462.06,7.89
CUST00282,2024-01-01,2024-03-27,India,225.62,4.03
CUST00282,2024-01-01,2024-04-17,India,496.66,8.79
CUST00282,2024-01-01,2024-06-15,India,518.24,9.45
CUST00282,2024-01-01,2024-07-11,India,254.81,4.1
CUST00282,2024-01-01,2024-07-18,India,271.07,4.46
CUST00282,2024-01-01,2024-09-11,India,451.1,7.14
CUST00282,2024-01-01,2025-02-16,India,455.61,7.91
CUST00282,2024-01-01,2025-05-06,India,447.47,7.75
CUST00282,2024-01-01,2025-05-14,India,455.85,8.1
CUST00283,2024-06-01,2024-06-07,Nigeria,155.48,5.66
CUST00283,2024-06-01,2024-06-11,Nigeria,208.46,7.79
CUST00283,2024-06-01,2024-06-15,Nigeria,61.75,2.59
CUST00283,2024-06-01,2024-06-21,Nigeria,270.46,11.8
CUST00283,2024-06-01,2024-07-08,Nigeria,102.64,4.11
CUST00283,2024-06-01,2024-08-02,Nigeria,215.5,8.63
CUST00283,2024-06-01,2024-08-10,Nigeria,206.5,7.8
CUST00283,2024-06-01,2024-08-11,Nigeria,224.09,8.14
CUST00283,2024-06-01,2024-09-02,Nigeria,220.28,9.6
CUST00283,2024-06-01,2024-10-10,Nigeria,229.54,9.58
CUST00283,2024-06-01,2024-10-17,Nigeria,203.05,7.34
CUST00283,2024-06-01,2024-10-21,Nigeria,203.22,8.87
CUST00283,2024-06-01,2024-10-23,Nigeria,265.82,9.87
CUST00283,2024-06-01,2024-10-26,Nigeria,188.35,7.55
CUST00283,2024-06-01,2024-11-03,Nigeria,164.81,7.25
CUST00283,2024-06-01,2024-11-15,Nigeria,121.26,4.87
CUST00283,2024-06-01,2025-01-19,Nigeria,251.85,10.06
CUST00283,2024-06-01,2025-03-24,Nigeria,221.72,8.73
CUST00283,2024-06-01,2025-04-11,Nigeria,197.16,7.64
CUST00283,2024-06-01,2025-05-02,Nigeria,179.88,7.52
CUST00283,2024-06-01,2025-05-09,Nigeria,103.68,4.56
CUST00283,2024-06-01,2025-05-13,Nigeria,102.91,4.11
CUST00284,2024-05-01,2024-05-09,India,507.4,9.7
CUST00284,2024-05-01,2024-05-13,India,326.48,6.17
CUST00284,2024-05-01,2024-05-14,India,375.65,6.87
CUST00284,2024-05-01,2024-05-25,India,345.63,5.85
CUST00284,2024-05-01,2024-06-10,India,445.14,7.63
CUST00284,2024-05-01,2024-09-13,India,376.71,6.02
CUST00284,2024-05-01,2024-10-01,India,438.51,7.57
CUST00284,2024-05-01,2024-10-17,India,381.23,6.86
CUST00284,2024-05-01,2024-12-07,India,241.23,4.25
CUST00284,2024-05-01,2025-05-15,India,342.35,6.28
CUST00285,2024-05-01,2024-05-23,Nigeria,219.7,9.45
CUST00285,2024-05-01,2024-06-25,Nigeria,79.57,3.37
CUST00285,2024-05-01,2024-09-08,Nigeria,270.79,11.01
CUST00285,2024-05-01,2024-10-18,Nigeria,204.52,8.04
CUST00285,2024-05-01,2024-10-23,Nigeria,191.39,6.9
CUST00285,2024-05-01,2024-11-10,Nigeria,20.0,0.85
CUST00285,2024-05-01,2024-11-17,Nigeria,260.97,11.0
CUST00285,2024-05-01,2024-12-01,Nigeria,136.2,5.06
CUST00285,2024-05-01,2024-12-13,Nigeria,207.06,7.86
CUST00285,2024-05-01,2025-01-13,Nigeria,372.96,13.82
CUST00285,2024-05-01,2025-01-14,Nigeria,233.21,9.35
CUST00285,2024-05-01,2025-02-04,Nigeria,127.53,5.27
CUST00285,2024-05-01,2025-02-07,Nigeria,150.38,5.83
CUST00285,2024-05-01,2025-02-24,Nigeria,117.95,4.49
CUST00285,2024-05-01,2025-02-25,Nigeria,196.88,7.79
CUST00285,2024-05-01,2025-06-20,Nigeria,145.19,5.83
CUST00286,2024-05-01,2024-05-09,India,449.36,7.14
CUST00286,2024-05-01,2024-06-10,India,564.59,9.45
CUST00286,2024-05-01,2024-06-17,India,340.56,5.78
CUST00286,2024-05-01,2024-06-26,India,503.35,8.52
CUST00286,2024-05-01,2024-06-26,India,498.84,8.74
CUST00286,2024-05-01,2024-07-09,India,450.36,7.95
CUST00286,2024-05-01,2024-07-25,India,466.4,7.9
CUST00286,2024-05-01,2024-08-02,India,331.08,5.39
CUST00286,2024-05-01,2024-08-05,India,385.57,6.4
CUST00286,2024-05-01,2024-12-26,India,220.56,3.88
CUST00286,2024-05-01,2025-01-07,India,292.02,4.92
CUST00286,2024-05-01,2025-01-12,India,192.44,3.03
CUST00286,2024-05-01,2025-01-14,India,229.06,3.89
CUST00286,2024-05-01,2025-06-12,India,424.29,7.81
CUST00286,2024-05-01,2025-06-15,India,337.12,5.8
CUST00287,2024-03-01,2024-03-20,Nigeria,322.0,12.48
CUST00287,2024-03-01,2024-05-19,Nigeria,171.99,6.96
CUST00287,2024-03-01,2024-05-19,Nigeria,121.82,4.57
CUST00287,2024-03-01,2024-07-06,Nigeria,185.59,7.18
CUST00287,2024-03-01,2024-07-07,Nigeria,171.1,7.43
CUST00287,2024-03-01,2024-07-13,Nigeria,241.07,9.53
CUST00287,2024-03-01,2024-07-15,Nigeria,170.18,6.97
CUST00287,2024-03-01,2024-10-02,Nigeria,155.46,6.33
CUST00287,2024-03-01,2024-11-14,Nigeria,127.84,5.35
CUST00287,2024-03-01,2024-11-18,Nigeria,108.27,4.52
CUST00287,2024-03-01,2024-11-21,Nigeria,140.25,5.15
CUST00287,2024-03-01,2024-11-26,Nigeria,193.2,7.32
CUST00287,2024-03-01,2025-06-09,Nigeria,181.93,7.18
CUST00288,2024-02-01,2024-02-12,India,600.55,11.56
CUST00288,2024-02-01,2024-03-19,India,542.93,8.88
CUST00288,2024-02-01,2024-03-27,India,430.66,6.94
CUST00288,2024-02-01,2024-04-09,India,294.38,4.8
CUST00288,2024-02-01,2024-05-03,India,309.3,5.07
CUST00288,2024-02-01,2024-12-02,India,274.44,4.71
CUST00289,2024-01-01,2024-01-12,Nigeria,104.22,4.06
CUST00289,2024-01-01,2024-01-14,Nigeria,61.91,2.72
CUST00289,2024-01-01,2024-03-06,Nigeria,271.48,10.81
CUST00289,2024-01-01,2024-03-23,Nigeria,176.55,7.61
CUST00289,2024-01-01,2024-04-19,Nigeria,216.08,8.01
CUST00289,2024-01-01,2024-05-06,Nigeria,111.66,4.5
CUST00289,2024-01-01,2024-06-08,Nigeria,143.38,5.24
CUST00289,2024-01-01,2024-06-17,Nigeria,233.68,8.47
CUST00289,2024-01-01,2024-06-27,Nigeria,177.91,7.58
CUST00289,2024-01-01,2024-07-12,Nigeria,169.98,6.17
CUST00289,2024-01-01,2024-07-24,Nigeria,216.37,8.97
CUST00289,2024-01-01,2024-08-11,Nigeria,132.73,5.19
CUST00289,2024-01-01,2024-08-14,Nigeria,91.46,3.73
CUST00289,2024-01-01,2024-08-23,Nigeria,185.93,7.18
CUST00289,2024-01-01,2024-09-03,Nigeria,198.66,8.52
CUST00289,2024-01-01,2024-09-07,Nigeria,74.55,2.98
CUST00289,2024-01-01,2024-09-21,Nigeria,137.02,4.99
CUST00290,2024-01-01,2024-01-15,Nigeria,203.06,7.44
CUST00290,2024-01-01,2024-01-21,Nigeria,141.43,5.75
CUST00290,2024-01-01,2024-02-03,Nigeria,163.83,6.32
CUST00290,2024-01-01,2024-03-10,Nigeria,114.47,4.48
CUST00290,2024-01-01,2024-03-24,Nigeria,91.61,3.49
CUST00290,2024-01-01,2024-04-10,Nigeria,206.62,8.44
CUST00290,2024-01-01,2024-04-14,Nigeria,35.81,1.44
CUST00290,2024-01-01,2024-05-19,Nigeria,308.56,12.16
CUST00290,2024-01-01,2024-06-06,Nigeria,188.97,8.02
CUST00290,2024-01-01,2024-06-26,Nigeria,266.38,9.92
CUST00290,2024-01-01,2024-08-09,Nigeria,59.25,2.53
CUST00290,2024-01-01,2024-08-17,Nigeria,143.12,5.84
CUST00290,2024-01-01,2024-08-25,Nigeria,226.59,8.21
CUST00290,2024-01-01,2024-10-06,Nigeria,137.28,5.34
CUST00290,2024-01-01,2024-10-24,Nigeria,244.14,10.61
CUST00290,2024-01-01,2024-12-03,Nigeria,199.7,8.74
CUST00290,2024-01-01,2024-12-13,Nigeria,109.98,4.17
CUST00290,2024-01-01,2024-12-14,Nigeria,128.62,5.59
CUST00291,2024-06-01,2024-06-14,India,211.48,3.38
CUST00291,2024-06-01,2024-06-18,India,174.04,3.01
CUST00291,2024-06-01,2024-07-11,India,309.95,5.51
CUST00291,2024-06-01,2024-08-11,India,280.27,4.95
CUST00291,2024-06-01,2024-09-11,India,291.35,4.73
CUST00291,2024-06-01,2024-09-25,India,542.66,9.73
CUST00291,2024-06-01,2024-10-09,India,315.18,5.08
CUST00291,2024-06-01,2024-11-03,India,270.49,4.41
CUST00291,2024-06-01,2024-11-17,India,245.77,4.65
CUST00291,2024-06-01,2024-12-25,India,381.21,6.37
CUST00291,2024-06-01,2025-03-16,India,251.59,4.58
CUST00291,2024-06-01,2025-03-19,India,314.4,6.03
CUST00291,2024-06-01,2025-03-19,India,263.01,4.38
CUST00291,2024-06-01,2025-04-04,India,430.57,8.14
CUST00291,2024-06-01,2025-05-23,India,341.64,6.48
CUST00291,2024-06-01,2025-06-05,India,283.3,5.19
CUST00291,2024-06-01,2025-06-26,India,474.1,8.81
CUST00292,2024-07-01,2024-07-06,India,422.75,7.88
CUST00292,2024-07-01,2024-08-04,India,386.74,6.4
CUST00292,2024-07-01,2024-10-26,India,431.97,7.43
CUST00292,2024-07-01,2024-11-22,India,417.59,7.9
CUST00292,2024-07-01,2025-02-17,India,504.79,9.49
CUST00292,2024-07-01,2025-02-18,India,416.4,6.8
CUST00292,2024-07-01,2025-04-04,India,227.51,4.34
CUST00292,2024-07-01,2025-04-15,India,238.44,4.5
CUST00292,2024-07-01,2025-05-13,India,345.24,6.03
CUST00293,2024-12-01,2024-12-27,Nigeria,190.98,7.68
CUST00293,2024-12-01,2025-01-08,Nigeria,152.62,5.53
CUST00293,2024-12-01,2025-01-11,Nigeria,172.29,7.07
CUST00293,2024-12-01,2025-01-27,Nigeria,282.74,12.35
CUST00293,2024-12-01,2025-02-09,Nigeria,93.68,4.04
CUST00293,2024-12-01,2025-03-25,Nigeria,107.67,4.16
CUST00293,2024-12-01,2025-05-08,Nigeria,110.8,4.12
CUST00293,2024-12-01,2025-06-09,Nigeria,201.08,8.38
CUST00293,2024-12-01,2025-06-19,Nigeria,149.11,6.09
CUST00294,2024-08-01,2024-08-01,India,479.7,8.04
CUST00294,2024-08-01,2024-09-07,India,500.01,9.43
CUST00294,2024-08-01,2024-10-08,India,331.67,5.45
CUST00294,2024-08-01,2024-10-16,India,568.0,10.48
CUST00294,2024-08-01,2024-10-16,India,492.11,8.47
CUST00294,2024-08-01,2024-10-18,India,436.08,8.32
CUST00294,2024-08-01,2024-10-26,India,316.4,5.99
CUST00294,2024-08-01,2024-11-22,India,214.16,3.89
CUST00294,2024-08-01,2025-02-01,India,339.31,5.58
CUST00294,2024-08-01,2025-02-16,India,133.63,2.24
CUST00294,2024-08-01,2025-03-06,India,394.54,6.38
CUST00294,2024-08-01,2025-03-13,India,370.67,6.62
CUST00294,2024-08-01,2025-03-19,India,335.07,6.39
CUST00295,2024-08-01,2024-08-20,Nigeria,75.44,2.99
CUST00295,2024-08-01,2024-08-24,Nigeria,316.85,13.89
CUST00295,2024-08-01,2024-08-24,Nigeria,234.4,10.22
CUST00295,2024-08-01,2024-09-05,Nigeria,107.25,4.46
CUST00295,2024-08-01,2024-09-27,Nigeria,204.68,8.38
CUST00295,2024-08-01,2025-01-25,Nigeria,172.5,6.46
CUST00295,2024-08-01,2025-03-22,Nigeria,167.15,6.9
CUST00295,2024-08-01,2025-05-10,Nigeria,241.63,8.85
CUST00295,2024-08-01,2025-06-12,Nigeria,178.99,6.72
CUST00296,2024-08-01,2024-08-10,India,486.25,8.33
CUST00296,2024-08-01,2024-09-25,India,218.43,3.79
CUST00296,2024-08-01,2025-01-03,India,391.81,6.77
CUST00296,2024-08-01,2025-02-10,India,487.59,8.06
CUST00296,2024-08-01,2025-02-15,India,470.89,8.51
CUST00296,2024-08-01,2025-02-25,India,445.99,7.85
CUST00296,2024-08-01,2025-03-01,India,654.23,12.37
CUST00296,2024-08-01,2025-03-07,India,640.79,12.04
CUST00296,2024-08-01,2025-04-10,India,310.96,5.8
CUST00296,2024-08-01,2025-04-23,India,278.9,4.96
CUST00296,2024-08-01,2025-04-27,India,347.93,6.0
CUST00297,2024-04-01,2024-04-07,India,310.77,5.6
CUST00297,2024-04-01,2024-06-11,India,498.12,9.38
CUST00297,2024-04-01,2024-06-23,India,337.82,5.68
CUST00297,2024-04-01,2024-06-24,India,319.1,5.34
CUST00297,2024-04-01,2024-11-06,India,480.09,7.57
CUST00297,2024-04-01,2025-05-14,India,513.55,9.67
CUST00297,2024-04-01,2025-05-18,India,388.13,7.37
CUST00298,2024-10-01,2024-10-23,India,524.89,9.36
CUST00298,2024-10-01,2024-12-19,India,337.21,6.08
CUST00298,2024-10-01,2025-01-26,India,230.76,3.81
CUST00298,2024-10-01,2025-04-02,India,348.66,5.68
CUST00298,2024-10-01,2025-04-23,India,456.43,8.16
CUST00299,2024-12-01,2024-12-21,India,454.11,8.72
CUST00299,2024-12-01,2025-01-18,India,367.41,6.11
CUST00299,2024-12-01,2025-01-26,India,479.31,8.83
CUST00299,2024-12-01,2025-02-06,India,493.32,8.82
CUST00299,2024-12-01,2025-02-22,India,280.23,4.77
CUST00299,2024-12-01,2025-03-13,India,115.92,1.94
CUST00299,2024-12-01,2025-03-17,India,417.76,7.47
CUST00299,2024-12-01,2025-04-11,India,328.46,5.82
CUST00299,2024-12-01,2025-04-18,India,524.34,9.94
CUST00299,2024-12-01,2025-06-18,India,273.71,5.22
CUST00300,2024-09-01,2024-09-06,India,348.46,6.22
CUST00300,2024-09-01,2024-12-04,India,425.49,8.1
CUST00300,2024-09-01,2025-03-06,India,490.88,8.7
CUST00300,2024-09-01,2025-03-23,India,316.08,5.73
CUST00300,2024-09-01,2025-04-25,India,313.94,5.24
CUST00300,2024-09-01,2025-05-03,India,460.29,7.31
CUST00300,2024-09-01,2025-05-16,India,329.49,6.14
CUST00301,2024-11-01,2024-11-13,Nigeria,280.9,10.37
CUST00301,2024-11-01,2024-11-15,Nigeria,142.3,5.61
CUST00301,2024-11-01,2024-12-11,Nigeria,328.62,12.19
CUST00301,2024-11-01,2024-12-14,Nigeria,181.85,7.45
CUST00301,2024-11-01,2025-01-08,Nigeria,255.87,10.34
CUST00301,2024-11-01,2025-01-14,Nigeria,203.4,8.21
CUST00301,2024-11-01,2025-02-04,Nigeria,159.77,5.82
CUST00301,2024-11-01,2025-02-13,Nigeria,252.28,10.31
CUST00301,2024-11-01,2025-02-13,Nigeria,200.21,7.73
CUST00301,2024-11-01,2025-02-26,Nigeria,173.42,6.91
CUST00301,2024-11-01,2025-03-01,Nigeria,229.41,9.84
CUST00301,2024-11-01,2025-03-04,Nigeria,181.03,6.57
CUST00301,2024-11-01,2025-04-10,Nigeria,245.84,9.1
CUST00301,2024-11-01,2025-04-20,Nigeria,254.95,9.26
CUST00301,2024-11-01,2025-04-21,Nigeria,20.0,0.73
CUST00301,2024-11-01,2025-04-26,Nigeria,231.34,9.22
CUST00301,2024-11-01,2025-05-24,Nigeria,174.8,7.42
CUST00302,2024-01-01,2024-01-10,India,304.64,5.13
CUST00302,2024-01-01,2024-02-16,India,321.18,5.44
CUST00302,2024-01-01,2024-03-16,India,488.97,9.16
CUST00302,2024-01-01,2024-05-10,India,340.09,6.49
CUST00302,2024-01-01,2024-05-12,India,388.65,6.52
CUST00302,2024-01-01,2024-08-13,India,300.75,4.93
CUST00302,2024-01-01,2025-01-11,India,286.47,5.51
CUST00302,2024-01-01,2025-01-24,India,446.27,8.45
CUST00302,2024-01-01,2025-01-25,India,459.59,7.44
CUST00302,2024-01-01,2025-04-02,India,350.47,6.08
CUST00303,2024-05-01,2024-05-01,Nigeria,128.55,4.65
CUST00303,2024-05-01,2024-06-07,Nigeria,248.32,9.03
CUST00303,2024-05-01,2024-06-11,Nigeria,235.14,9.23
CUST00303,2024-05-01,2024-07-20,Nigeria,127.84,4.75
CUST00303,2024-05-01,2024-07-24,Nigeria,264.43,11.2
CUST00303,2024-05-01,2024-08-13,Nigeria,114.56,4.14
CUST00303,2024-05-01,2024-08-27,Nigeria,191.1,6.97
CUST00303,2024-05-01,2024-09-10,Nigeria,281.79,10.58
CUST00303,2024-05-01,2024-09-19,Nigeria,172.98,6.91
CUST00303,2024-05-01,2024-09-20,Nigeria,129.44,5.19
CUST00303,2024-05-01,2024-09-27,Nigeria,278.25,11.99
